scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Kritig,,1,0,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Mirit,Karanggede,,0,1,7,2,1,4,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Tanjungsari,,0,0,14,10,1,3,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Puring,Kaleng,,0,1,9,2,0,7,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Klirong,Klegenrejo,,0,0,18,16,1,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Nampudadi,,2,0,8,6,0,2,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Mirit,Kertodeso,,1,1,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Mirit,Patukrejomulyo,,0,0,4,3,1,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Puring,Tukinggedong,,0,0,6,5,0,0,1,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Puring,Purwoharjo,,0,0,3,1,0,2,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Klirong,Bendogarap,,0,1,1,0,0,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Tresnorejo,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Mirit,Patukgawemulyo,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Puring,Banjarejo,,0,0,2,1,0,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Puring,Wetonkulon,,0,1,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Klirong,Kedungsari,,0,0,5,3,0,2,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Klirong,Jerukagung,,0,0,2,1,0,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Podourip,,0,1,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
